time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,17.0,73.0,12.1,0.0,0.0,1019.0,11.0,5.3,350.0
2024-10-22T01:00,16.3,74.0,11.7,0.0,0.0,1018.9,14.0,5.4,346.0
2024-10-22T02:00,15.9,74.0,11.4,0.0,0.0,1018.8,33.0,5.6,343.0
2024-10-22T03:00,16.5,74.0,11.8,0.0,0.0,1018.8,37.0,5.0,339.0
2024-10-22T04:00,16.2,75.0,11.7,0.0,0.0,1018.5,55.0,6.4,338.0
2024-10-22T05:00,15.9,75.0,11.5,0.0,0.0,1018.4,63.0,7.0,342.0
2024-10-22T06:00,15.6,75.0,11.2,0.0,0.0,1018.5,58.0,5.9,342.0
2024-10-22T07:00,15.1,76.0,10.9,0.0,0.0,1018.6,60.0,5.3,342.0
2024-10-22T08:00,14.5,77.0,10.6,0.0,0.0,1018.2,71.0,6.2,343.0
2024-10-22T09:00,16.1,76.0,11.8,0.0,0.0,1018.9,74.0,5.9,340.0
2024-10-22T10:00,19.7,78.0,15.8,0.0,0.0,1019.1,37.0,6.2,338.0
2024-10-22T11:00,22.3,59.0,13.9,0.0,0.0,1019.4,11.0,1.0,211.0
2024-10-22T12:00,22.4,58.0,13.8,0.0,0.0,1019.5,17.0,6.7,182.0
2024-10-22T13:00,21.9,65.0,15.1,0.0,0.0,1019.4,13.0,8.3,181.0
2024-10-22T14:00,21.5,71.0,16.0,0.0,0.0,1019.4,28.0,6.7,188.0
2024-10-22T15:00,22.3,69.0,16.3,0.0,0.0,1019.1,25.0,3.8,199.0
2024-10-22T16:00,22.5,63.0,15.0,0.0,0.0,1018.5,34.0,3.0,205.0
2024-10-22T17:00,21.8,67.0,15.4,0.0,0.0,1018.3,78.0,6.3,177.0
2024-10-22T18:00,20.2,79.0,16.5,0.0,0.0,1018.8,57.0,4.9,182.0
2024-10-22T19:00,18.2,89.0,16.4,0.0,0.0,1019.5,88.0,2.7,293.0
2024-10-22T20:00,18.9,83.0,15.9,0.0,0.0,1019.6,100.0,5.1,312.0
2024-10-22T21:00,18.6,82.0,15.6,0.2,0.0,1019.6,62.0,3.0,303.0
2024-10-22T22:00,17.5,89.0,15.6,0.1,0.0,1019.9,38.0,3.9,323.0
2024-10-22T23:00,16.5,89.0,14.7,0.0,0.0,1020.0,19.0,4.3,343.0
2024-10-23T00:00,17.0,85.0,14.5,0.0,0.0,1020.3,29.0,3.0,346.0
