time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,13.9,96.0,13.2,0.0,0.0,1019.5,40.0,9.6,164.0
2024-10-22T01:00,13.8,96.0,13.1,0.0,0.0,1019.0,90.0,8.6,157.0
2024-10-22T02:00,13.8,96.0,13.1,0.0,0.0,1018.8,90.0,8.8,152.0
2024-10-22T03:00,13.4,96.0,12.7,0.0,0.0,1018.5,80.0,9.6,160.0
2024-10-22T04:00,13.4,95.0,12.6,0.0,0.0,1017.7,31.0,9.0,150.0
2024-10-22T05:00,12.9,94.0,11.9,0.0,0.0,1017.3,36.0,11.8,156.0
2024-10-22T06:00,12.4,93.0,11.3,0.0,0.0,1016.9,8.0,12.6,170.0
2024-10-22T07:00,12.2,92.0,11.0,0.0,0.0,1016.5,4.0,14.4,177.0
2024-10-22T08:00,12.1,92.0,10.8,0.0,0.0,1016.5,9.0,14.3,190.0
2024-10-22T09:00,13.2,88.0,11.2,0.0,0.0,1016.8,57.0,14.3,208.0
2024-10-22T10:00,14.5,83.0,11.7,0.0,0.0,1017.1,60.0,16.0,223.0
2024-10-22T11:00,16.2,81.0,12.9,0.0,0.0,1017.2,25.0,15.8,238.0
2024-10-22T12:00,18.0,73.0,13.1,0.0,0.0,1017.7,97.0,27.0,264.0
2024-10-22T13:00,17.1,74.0,12.4,0.0,0.0,1018.7,91.0,27.1,285.0
2024-10-22T14:00,15.5,72.0,10.5,0.0,0.0,1020.0,90.0,26.2,303.0
2024-10-22T15:00,14.7,71.0,9.4,0.0,0.0,1021.8,84.0,20.7,303.0
2024-10-22T16:00,14.6,65.0,8.1,0.0,0.0,1022.7,49.0,19.8,302.0
2024-10-22T17:00,14.0,68.0,8.1,0.0,0.0,1023.2,6.0,12.7,297.0
2024-10-22T18:00,11.6,77.0,7.7,0.0,0.0,1023.8,20.0,7.9,282.0
2024-10-22T19:00,10.3,83.0,7.6,0.0,0.0,1024.6,5.0,7.9,273.0
2024-10-22T20:00,9.9,86.0,7.6,0.0,0.0,1025.1,13.0,9.4,267.0
2024-10-22T21:00,9.6,88.0,7.7,0.0,0.0,1025.8,2.0,9.2,258.0
2024-10-22T22:00,9.3,89.0,7.6,0.0,0.0,1026.3,6.0,10.3,251.0
2024-10-22T23:00,9.1,90.0,7.5,0.0,0.0,1026.7,10.0,10.9,254.0
2024-10-23T00:00,8.9,91.0,7.5,0.0,0.0,1027.1,12.0,11.2,255.0
2024-10-23T01:00,8.8,92.0,7.5,0.0,0.0,1027.5,7.0,11.3,260.0
2024-10-23T02:00,8.7,92.0,7.5,0.0,0.0,1027.9,0.0,11.2,264.0
2024-10-23T03:00,8.1,94.0,7.3,0.0,0.0,1028.3,0.0,10.1,264.0
2024-10-23T04:00,7.9,95.0,7.2,0.0,0.0,1028.6,0.0,9.3,260.0
2024-10-23T05:00,7.7,95.0,7.0,0.0,0.0,1028.9,0.0,8.8,255.0
2024-10-23T06:00,7.3,96.0,6.8,0.0,0.0,1029.1,0.0,8.2,255.0
2024-10-23T07:00,7.1,97.0,6.6,0.0,0.0,1029.2,4.0,7.8,261.0
2024-10-23T08:00,6.9,97.0,6.4,0.0,0.0,1029.7,1.0,6.9,261.0
2024-10-23T09:00,8.2,95.0,7.5,0.0,0.0,1030.4,1.0,9.7,258.0
2024-10-23T10:00,9.8,92.0,8.5,0.0,0.0,1030.9,1.0,8.0,252.0
2024-10-23T11:00,11.4,87.0,9.4,0.0,0.0,1031.0,0.0,8.2,256.0
2024-10-23T12:00,13.1,82.0,10.1,0.0,0.0,1031.3,49.0,11.2,267.0
2024-10-23T13:00,13.9,79.0,10.2,0.0,0.0,1031.2,41.0,11.0,265.0
2024-10-23T14:00,14.5,73.0,9.8,0.0,0.0,1030.9,89.0,10.6,271.0
2024-10-23T15:00,14.1,75.0,9.7,0.0,0.0,1031.2,83.0,7.7,298.0
2024-10-23T16:00,14.1,74.0,9.6,0.0,0.0,1031.0,58.0,6.0,287.0
2024-10-23T17:00,13.3,87.0,11.2,0.0,0.0,1030.7,31.0,3.7,299.0
2024-10-23T18:00,13.0,79.0,9.4,0.0,0.0,1030.7,11.0,2.0,45.0
2024-10-23T19:00,10.1,89.0,8.3,0.0,0.0,1030.8,7.0,4.0,120.0
2024-10-23T20:00,9.3,92.0,8.1,0.0,0.0,1030.7,9.0,5.5,142.0
2024-10-23T21:00,9.0,93.0,7.9,0.0,0.0,1030.7,8.0,7.2,153.0
2024-10-23T22:00,8.1,94.0,7.2,0.0,0.0,1030.9,22.0,7.7,156.0
