time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,12.5,88.0,10.5,0.0,0.0,1019.3,16.0,17.6,312.0
2024-10-22T01:00,11.5,92.0,10.3,0.0,0.0,1020.3,31.0,13.3,312.0
2024-10-22T02:00,11.0,94.0,10.1,0.0,0.0,1021.2,24.0,9.8,313.0
2024-10-22T03:00,12.6,92.0,11.4,0.0,0.0,1022.0,100.0,10.8,316.0
2024-10-22T04:00,12.7,92.0,11.4,0.0,0.0,1022.5,100.0,8.7,308.0
2024-10-22T05:00,12.5,93.0,11.5,0.0,0.0,1023.2,93.0,11.1,309.0
2024-10-22T06:00,12.1,95.0,11.3,0.0,0.0,1023.8,86.0,10.7,306.0
2024-10-22T07:00,11.4,97.0,10.9,0.0,0.0,1024.1,2.0,6.1,300.0
2024-10-22T08:00,9.7,99.0,9.5,0.0,0.0,1024.2,0.0,5.6,292.0
2024-10-22T09:00,10.0,98.0,9.7,0.0,0.0,1025.2,0.0,4.7,279.0
2024-10-22T10:00,11.7,94.0,10.7,0.0,0.0,1026.0,0.0,5.8,263.0
2024-10-22T11:00,13.3,88.0,11.3,0.0,0.0,1026.5,0.0,5.1,247.0
2024-10-22T12:00,14.8,80.0,11.4,0.0,0.0,1026.8,0.0,5.5,253.0
2024-10-22T13:00,15.8,73.0,11.0,0.0,0.0,1026.8,6.0,5.8,261.0
2024-10-22T14:00,16.6,68.0,10.6,0.0,0.0,1026.7,3.0,6.8,270.0
2024-10-22T15:00,16.1,69.0,10.4,0.0,0.0,1026.8,67.0,7.5,291.0
2024-10-22T16:00,16.3,69.0,10.5,0.0,0.0,1026.7,34.0,8.1,301.0
2024-10-22T17:00,16.1,68.0,10.2,0.0,0.0,1026.9,24.0,7.1,304.0
2024-10-22T18:00,15.4,73.0,10.6,0.0,0.0,1027.1,27.0,4.8,315.0
2024-10-22T19:00,12.9,85.0,10.4,0.0,0.0,1027.5,29.0,5.6,338.0
2024-10-22T20:00,11.7,91.0,10.2,0.0,0.0,1027.9,20.0,6.0,344.0
2024-10-22T21:00,10.7,94.0,9.7,0.0,0.0,1028.2,7.0,6.5,336.0
2024-10-22T22:00,9.8,96.0,9.1,0.0,0.0,1028.7,9.0,8.9,331.0
2024-10-22T23:00,9.3,97.0,8.8,0.0,0.0,1029.1,15.0,7.8,326.0
2024-10-23T00:00,9.0,98.0,8.7,0.0,0.0,1029.4,11.0,7.3,318.0
2024-10-23T01:00,8.5,99.0,8.4,0.0,0.0,1029.4,0.0,6.6,317.0
2024-10-23T02:00,7.9,100.0,7.9,0.0,0.0,1029.5,16.0,6.9,330.0
2024-10-23T03:00,8.8,100.0,8.8,0.0,0.0,1029.8,86.0,4.3,345.0
2024-10-23T04:00,7.9,100.0,7.8,0.0,0.0,1029.7,90.0,4.6,349.0
2024-10-23T05:00,8.0,100.0,8.0,0.0,0.0,1029.5,90.0,3.2,357.0
2024-10-23T06:00,7.7,99.0,7.6,0.0,0.0,1029.4,90.0,3.3,13.0
2024-10-23T07:00,7.9,98.0,7.5,0.0,0.0,1029.2,90.0,3.7,43.0
2024-10-23T08:00,7.7,95.0,6.9,0.0,0.0,1029.0,90.0,3.2,34.0
2024-10-23T09:00,8.0,95.0,7.3,0.0,0.0,1029.4,90.0,3.8,41.0
2024-10-23T10:00,8.9,95.0,8.1,0.0,0.0,1029.6,90.0,3.7,23.0
2024-10-23T11:00,9.7,98.0,9.4,0.0,0.0,1029.7,90.0,5.7,35.0
2024-10-23T12:00,10.6,98.0,10.3,0.0,0.0,1029.6,90.0,6.1,43.0
2024-10-23T13:00,13.0,87.0,10.8,0.0,0.0,1029.2,42.0,7.3,52.0
2024-10-23T14:00,14.3,81.0,11.0,0.0,0.0,1028.3,22.0,8.3,33.0
2024-10-23T15:00,16.2,72.0,11.2,0.0,0.0,1027.3,1.0,9.6,60.0
2024-10-23T16:00,16.6,67.0,10.5,0.0,0.0,1026.6,16.0,10.8,72.0
2024-10-23T17:00,16.4,66.0,10.0,0.0,0.0,1026.0,8.0,11.9,72.0
2024-10-23T18:00,15.0,70.0,9.5,0.0,0.0,1025.6,0.0,8.6,68.0
2024-10-23T19:00,12.0,79.0,8.5,0.0,0.0,1025.4,0.0,7.4,72.0
2024-10-23T20:00,11.0,83.0,8.3,0.0,0.0,1025.2,0.0,8.2,75.0
2024-10-23T21:00,10.1,87.0,8.1,0.0,0.0,1025.0,0.0,7.7,78.0
2024-10-23T22:00,9.6,89.0,7.8,0.0,0.0,1024.8,0.0,8.0,81.0
2024-10-23T23:00,9.4,89.0,7.6,0.0,0.0,1024.3,0.0,8.3,88.0
2024-10-24T00:00,9.1,89.0,7.4,0.0,0.0,1023.6,0.0,8.0,98.0
2024-10-24T01:00,8.8,90.0,7.3,0.0,0.0,1023.1,0.0,7.6,102.0
2024-10-24T02:00,8.4,92.0,7.1,0.0,0.0,1022.5,0.0,7.1,106.0
2024-10-24T03:00,7.6,95.0,6.8,0.0,0.0,1022.0,0.0,7.7,114.0
2024-10-24T04:00,7.3,96.0,6.7,0.0,0.0,1021.3,0.0,6.8,117.0
2024-10-24T05:00,7.1,96.0,6.6,0.0,0.0,1020.5,1.0,6.6,125.0
2024-10-24T06:00,6.5,97.0,6.1,0.0,0.0,1020.0,1.0,7.7,129.0
2024-10-24T07:00,6.3,98.0,6.0,0.0,0.0,1019.7,4.0,7.3,123.0
2024-10-24T08:00,6.2,98.0,6.0,0.0,0.0,1019.1,7.0,6.9,120.0
2024-10-24T09:00,7.0,98.0,6.7,0.0,0.0,1019.1,3.0,5.4,116.0
2024-10-24T10:00,9.0,93.0,8.0,0.0,0.0,1019.2,43.0,8.3,131.0
2024-10-24T11:00,11.0,89.0,9.2,0.0,0.0,1018.7,5.0,7.8,142.0
2024-10-24T12:00,12.7,86.0,10.5,0.0,0.0,1018.1,4.0,7.3,132.0
2024-10-24T13:00,15.1,78.0,11.3,0.0,0.0,1017.4,73.0,13.0,146.0
2024-10-24T14:00,15.8,77.0,11.7,0.0,0.0,1016.3,42.0,13.2,169.0
2024-10-24T15:00,17.2,78.0,13.3,0.0,0.0,1015.8,2.0,10.0,150.0
2024-10-24T16:00,17.9,77.0,13.8,0.0,0.0,1015.0,4.0,11.0,139.0
2024-10-24T17:00,17.9,78.0,14.1,0.0,0.0,1014.3,16.0,12.1,140.0
2024-10-24T18:00,17.2,84.0,14.4,0.0,0.0,1013.8,6.0,9.2,141.0
2024-10-24T19:00,15.5,90.0,14.0,0.0,0.0,1013.5,8.0,10.0,139.0
2024-10-24T20:00,15.5,90.0,13.9,0.0,0.0,1013.3,4.0,12.1,155.0
2024-10-24T21:00,15.2,91.0,13.7,0.0,0.0,1013.1,0.0,12.3,166.0
2024-10-24T22:00,14.7,92.0,13.4,0.0,0.0,1012.9,0.0,11.8,171.0
2024-10-24T23:00,14.3,92.0,13.1,0.0,0.0,1012.4,0.0,12.2,172.0
2024-10-25T00:00,14.0,93.0,12.9,0.0,0.0,1012.3,2.0,12.7,173.0
2024-10-25T01:00,13.9,93.0,12.9,0.0,0.0,1011.9,1.0,12.5,175.0
2024-10-25T02:00,13.7,94.0,12.7,0.0,0.0,1011.4,2.0,12.7,167.0
