time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,9.6,97.0,9.2,0.0,0.0,1022.2,0.0,9.7,235.0
2024-10-22T01:00,9.4,97.0,9.0,0.0,0.0,1022.8,0.0,10.6,230.0
2024-10-22T02:00,9.0,95.0,8.3,0.0,0.0,1023.4,0.0,10.5,235.0
2024-10-22T03:00,8.7,95.0,8.0,0.0,0.0,1023.6,0.0,10.3,234.0
2024-10-22T04:00,8.6,96.0,7.9,0.0,0.0,1024.0,0.0,10.4,233.0
2024-10-22T05:00,8.4,96.0,7.8,0.0,0.0,1024.3,0.0,9.8,223.0
2024-10-22T06:00,8.3,95.0,7.6,0.0,0.0,1024.6,0.0,10.1,230.0
2024-10-22T07:00,8.2,95.0,7.4,0.0,0.0,1025.0,1.0,10.0,234.0
2024-10-22T08:00,8.3,94.0,7.4,0.0,0.0,1025.5,4.0,10.1,226.0
2024-10-22T09:00,9.8,90.0,8.3,0.0,0.0,1026.1,15.0,14.3,225.0
2024-10-22T10:00,11.6,88.0,9.8,0.0,0.0,1026.5,6.0,14.3,222.0
2024-10-22T11:00,13.9,82.0,10.8,0.0,0.0,1026.7,10.0,15.9,233.0
2024-10-22T12:00,15.3,73.0,10.4,0.0,0.0,1026.7,40.0,23.3,243.0
2024-10-22T13:00,15.8,73.0,11.1,0.0,0.0,1026.8,82.0,19.8,241.0
2024-10-22T14:00,15.3,74.0,10.7,0.1,0.0,1027.1,63.0,19.5,247.0
2024-10-22T15:00,15.4,73.0,10.6,0.1,0.0,1027.3,76.0,19.8,244.0
2024-10-22T16:00,14.9,79.0,11.2,0.0,0.0,1027.7,43.0,13.0,236.0
2024-10-22T17:00,14.6,81.0,11.3,0.0,0.0,1028.0,42.0,9.7,235.0
2024-10-22T18:00,12.6,89.0,10.9,0.0,0.0,1028.4,26.0,8.4,222.0
2024-10-22T19:00,11.9,93.0,10.7,0.0,0.0,1028.9,5.0,9.2,215.0
2024-10-22T20:00,11.3,95.0,10.5,0.0,0.0,1029.4,1.0,8.8,221.0
2024-10-22T21:00,10.6,96.0,9.9,0.0,0.0,1030.0,0.0,7.6,223.0
2024-10-22T22:00,10.0,96.0,9.5,0.0,0.0,1030.2,4.0,7.5,220.0
2024-10-22T23:00,9.4,97.0,9.0,0.0,0.0,1030.5,5.0,7.0,224.0
2024-10-23T00:00,8.6,98.0,8.4,0.0,0.0,1030.7,5.0,8.4,228.0
2024-10-23T01:00,8.0,100.0,7.9,0.0,0.0,1030.7,6.0,10.0,208.0
2024-10-23T02:00,8.8,100.0,8.8,0.0,0.0,1031.1,79.0,6.6,223.0
2024-10-23T03:00,8.8,100.0,8.8,0.0,0.0,1031.1,89.0,6.5,240.0
2024-10-23T04:00,8.8,100.0,8.8,0.0,0.0,1030.9,87.0,6.4,230.0
2024-10-23T05:00,9.3,100.0,9.3,0.0,0.0,1031.0,88.0,5.5,224.0
2024-10-23T06:00,9.1,100.0,9.1,0.0,0.0,1030.8,98.0,7.1,229.0
2024-10-23T07:00,9.2,100.0,9.2,0.0,0.0,1030.7,63.0,7.2,207.0
2024-10-23T08:00,9.5,100.0,9.4,0.0,0.0,1031.0,40.0,6.3,204.0
2024-10-23T09:00,11.1,96.0,10.5,0.0,0.0,1031.3,31.0,7.3,218.0
2024-10-23T10:00,12.4,94.0,11.4,0.0,0.0,1031.6,38.0,7.4,221.0
2024-10-23T11:00,14.2,86.0,11.9,0.0,0.0,1031.4,54.0,11.6,223.0
2024-10-23T12:00,15.4,79.0,11.9,0.0,0.0,1031.1,44.0,14.5,228.0
2024-10-23T13:00,15.9,77.0,11.8,0.1,0.0,1030.6,50.0,15.5,220.0
2024-10-23T14:00,16.1,74.0,11.4,0.1,0.0,1030.5,50.0,14.7,206.0
2024-10-23T15:00,16.3,74.0,11.7,0.0,0.0,1029.7,36.0,14.3,198.0
2024-10-23T16:00,16.1,74.0,11.4,0.0,0.0,1029.0,28.0,15.0,191.0
2024-10-23T17:00,15.0,80.0,11.6,0.0,0.0,1028.7,9.0,11.4,184.0
2024-10-23T18:00,12.6,89.0,10.9,0.0,0.0,1028.6,2.0,8.0,171.0
