time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,13.7,88.0,11.8,0.0,0.0,947.4,0.0,6.5,13.0
2024-10-22T01:00,13.3,88.0,11.3,0.0,0.0,947.7,8.0,9.2,16.0
2024-10-22T02:00,13.1,83.0,10.2,0.0,0.0,947.7,12.0,11.8,29.0
2024-10-22T03:00,13.1,80.0,9.8,0.0,0.0,947.8,11.0,12.3,31.0
2024-10-22T04:00,12.7,78.0,9.0,0.0,0.0,947.8,29.0,14.0,32.0
2024-10-22T05:00,12.2,85.0,9.8,0.0,0.0,947.7,24.0,11.9,34.0
2024-10-22T06:00,11.8,92.0,10.5,0.0,0.0,947.8,20.0,11.9,32.0
2024-10-22T07:00,11.9,93.0,10.8,0.0,0.0,948.3,31.0,13.0,31.0
2024-10-22T08:00,12.0,93.0,11.0,0.0,0.0,948.4,32.0,13.6,34.0
2024-10-22T09:00,12.5,92.0,11.2,0.0,0.0,949.0,34.0,14.9,38.0
2024-10-22T10:00,13.8,87.0,11.7,0.0,0.0,949.9,46.0,14.7,42.0
2024-10-22T11:00,15.6,79.0,12.0,0.0,0.0,950.5,43.0,14.9,48.0
2024-10-22T12:00,17.1,72.0,12.1,0.0,0.0,950.8,38.0,13.5,48.0
2024-10-22T13:00,18.5,67.0,12.2,0.0,0.0,950.9,44.0,12.7,46.0
2024-10-22T14:00,19.9,61.0,12.1,0.0,0.0,950.6,46.0,10.0,69.0
2024-10-22T15:00,20.3,59.0,12.1,0.1,0.0,950.2,37.0,8.6,78.0
2024-10-22T16:00,20.8,56.0,11.8,0.1,0.0,949.8,27.0,7.1,74.0
2024-10-22T17:00,21.1,54.0,11.5,0.1,0.0,949.5,29.0,7.1,83.0
2024-10-22T18:00,20.6,56.0,11.5,0.1,0.0,949.3,34.0,7.1,99.0
2024-10-22T19:00,18.8,74.0,14.2,0.0,0.0,949.2,16.0,4.7,122.0
2024-10-22T20:00,19.2,61.0,11.4,0.0,0.0,949.6,22.0,5.4,120.0
2024-10-22T21:00,16.9,75.0,12.3,0.0,0.0,949.3,28.0,5.2,29.0
2024-10-22T22:00,15.9,74.0,11.3,0.0,0.0,949.7,39.0,11.9,10.0
2024-10-22T23:00,15.1,76.0,10.9,0.0,0.0,950.3,36.0,14.2,29.0
2024-10-23T00:00,14.3,79.0,10.7,0.0,0.0,950.6,31.0,13.6,30.0
2024-10-23T01:00,13.8,80.0,10.5,0.0,0.0,950.6,5.0,13.4,27.0
2024-10-23T02:00,13.0,84.0,10.3,0.0,0.0,950.5,9.0,11.8,26.0
2024-10-23T03:00,12.9,86.0,10.6,0.0,0.0,950.3,17.0,8.9,21.0
2024-10-23T04:00,12.4,88.0,10.5,0.0,0.0,950.2,20.0,9.0,22.0
2024-10-23T05:00,12.2,89.0,10.5,0.0,0.0,949.9,5.0,9.0,20.0
2024-10-23T06:00,11.9,91.0,10.4,0.0,0.0,949.9,11.0,8.9,25.0
2024-10-23T07:00,11.5,92.0,10.3,0.0,0.0,949.9,16.0,9.0,29.0
2024-10-23T08:00,11.3,93.0,10.2,0.0,0.0,949.7,17.0,9.0,29.0
2024-10-23T09:00,11.3,93.0,10.2,0.0,0.0,949.8,15.0,9.6,28.0
2024-10-23T10:00,12.6,88.0,10.7,0.0,0.0,950.7,21.0,8.5,36.0
2024-10-23T11:00,14.5,80.0,11.2,0.0,0.0,951.3,25.0,6.8,50.0
2024-10-23T12:00,16.3,73.0,11.5,0.0,0.0,951.4,16.0,4.5,67.0
2024-10-23T13:00,17.6,68.0,11.6,0.0,0.0,951.3,90.0,9.5,117.0
2024-10-23T14:00,18.2,63.0,11.2,0.0,0.0,950.7,84.0,10.4,132.0
2024-10-23T15:00,19.3,61.0,11.5,0.2,0.0,950.1,53.0,9.6,123.0
2024-10-23T16:00,19.5,60.0,11.5,0.3,0.0,949.4,48.0,9.9,122.0
2024-10-23T17:00,19.7,59.0,11.4,0.2,0.0,948.9,31.0,8.2,128.0
2024-10-23T18:00,19.5,58.0,11.0,0.0,0.0,948.6,35.0,8.3,136.0
2024-10-23T19:00,19.2,58.0,10.8,0.0,0.0,948.6,33.0,3.4,133.0
2024-10-23T20:00,16.9,74.0,12.2,0.0,0.0,948.1,40.0,3.8,357.0
2024-10-23T21:00,15.7,78.0,12.0,0.0,0.0,948.0,36.0,7.6,1.0
2024-10-23T22:00,14.8,83.0,11.8,0.0,0.0,948.1,30.0,6.3,20.0
2024-10-23T23:00,14.1,87.0,11.9,0.0,0.0,948.4,19.0,5.2,76.0
2024-10-24T00:00,13.4,87.0,11.2,0.0,0.0,948.5,20.0,7.8,124.0
2024-10-24T01:00,13.1,87.0,10.9,0.0,0.0,948.6,26.0,6.5,122.0
2024-10-24T02:00,12.7,89.0,10.9,0.0,0.0,948.4,31.0,6.1,104.0
2024-10-24T03:00,13.4,90.0,11.8,0.1,0.0,948.3,100.0,4.1,77.0
2024-10-24T04:00,13.7,90.0,12.1,0.1,0.0,948.1,94.0,4.4,58.0
2024-10-24T05:00,13.2,92.0,11.9,0.1,0.0,947.5,100.0,5.0,46.0
2024-10-24T06:00,13.0,92.0,11.8,0.0,0.0,947.2,100.0,6.5,60.0
2024-10-24T07:00,13.2,92.0,11.9,0.0,0.0,947.2,90.0,7.9,63.0
2024-10-24T08:00,12.6,94.0,11.6,0.0,0.0,947.0,96.0,7.9,55.0
2024-10-24T09:00,12.6,93.0,11.6,0.0,0.0,947.0,100.0,7.9,49.0
2024-10-24T10:00,13.4,89.0,11.7,0.0,0.0,947.5,100.0,7.0,55.0
2024-10-24T11:00,14.2,86.0,11.9,0.0,0.0,947.9,99.0,6.5,93.0
2024-10-24T12:00,15.4,81.0,12.2,0.0,0.0,947.9,100.0,6.1,124.0
2024-10-24T13:00,16.4,76.0,12.3,0.4,0.0,947.9,100.0,4.5,151.0
2024-10-24T14:00,17.0,74.0,12.3,0.2,0.0,947.2,74.0,3.6,171.0
2024-10-24T15:00,18.4,64.0,11.4,0.0,0.0,946.8,58.0,6.0,173.0
2024-10-24T16:00,19.5,59.0,11.3,0.0,0.0,946.1,26.0,8.2,199.0
2024-10-24T17:00,20.1,55.0,10.7,0.0,0.0,945.6,51.0,9.3,209.0
2024-10-24T18:00,19.8,54.0,10.4,0.0,0.0,945.0,49.0,10.3,202.0
2024-10-24T19:00,18.1,67.0,11.9,0.0,0.0,944.5,29.0,5.6,205.0
2024-10-24T20:00,16.3,75.0,11.8,0.0,0.0,944.4,39.0,6.0,217.0
2024-10-24T21:00,15.7,79.0,12.0,0.0,0.0,943.7,13.0,5.8,166.0
2024-10-24T22:00,14.6,84.0,11.9,0.0,0.0,943.5,39.0,8.6,188.0
2024-10-24T23:00,16.5,70.0,11.1,0.0,0.0,944.1,69.0,4.7,220.0
2024-10-25T00:00,14.7,80.0,11.3,0.0,0.0,943.8,100.0,6.6,193.0
2024-10-25T01:00,15.0,80.0,11.5,0.0,0.0,943.9,96.0,14.2,206.0
2024-10-25T02:00,14.3,84.0,11.7,0.0,0.0,943.1,95.0,10.2,219.0
