time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,5.5,88.0,3.6,0.0,0.0,1023.1,0.0,8.3,254.0
2024-10-22T01:00,5.2,91.0,3.8,0.0,0.0,1022.9,0.0,5.7,305.0
2024-10-22T02:00,3.8,95.0,3.0,0.0,0.0,1023.0,0.0,8.6,327.0
2024-10-22T03:00,3.8,94.0,3.0,0.0,0.0,1022.7,0.0,5.7,325.0
2024-10-22T04:00,5.2,92.0,4.0,0.0,0.0,1022.6,0.0,1.5,7.0
2024-10-22T05:00,4.9,95.0,4.1,0.0,0.0,1022.6,0.0,3.1,80.0
2024-10-22T06:00,4.6,98.0,4.2,0.0,0.0,1022.6,0.0,3.9,193.0
2024-10-22T07:00,3.7,100.0,3.7,0.0,0.0,1022.7,0.0,4.5,270.0
2024-10-22T08:00,2.3,99.0,2.2,0.0,0.0,1022.6,0.0,4.4,305.0
2024-10-22T09:00,5.4,91.0,4.0,0.0,0.0,1023.1,0.0,5.0,316.0
2024-10-22T10:00,9.5,73.0,4.8,0.0,0.0,1023.4,0.0,3.5,309.0
2024-10-22T11:00,12.3,62.0,5.2,0.0,0.0,1023.2,0.0,3.2,273.0
2024-10-22T12:00,14.3,55.0,5.3,0.0,0.0,1022.8,0.0,3.2,236.0
2024-10-22T13:00,15.6,49.0,4.9,0.0,0.0,1022.5,0.0,3.0,218.0
2024-10-22T14:00,16.5,45.0,4.4,0.0,0.0,1021.8,0.0,3.7,227.0
2024-10-22T15:00,17.1,43.0,4.4,0.0,0.0,1021.3,0.0,3.9,236.0
2024-10-22T16:00,17.5,40.0,3.6,0.0,0.0,1020.9,0.0,4.1,218.0
2024-10-22T17:00,16.9,43.0,4.1,0.0,0.0,1020.4,0.0,4.6,198.0
2024-10-22T18:00,12.9,62.0,5.7,0.0,0.0,1019.9,0.0,8.5,178.0
2024-10-22T19:00,10.4,68.0,4.7,0.0,0.0,1020.1,0.0,10.3,173.0
2024-10-22T20:00,8.8,75.0,4.6,0.0,0.0,1020.1,0.0,11.2,174.0
2024-10-22T21:00,8.5,76.0,4.6,0.0,0.0,1020.2,0.0,9.2,183.0
2024-10-22T22:00,10.1,68.0,4.4,0.0,0.0,1020.2,0.0,6.9,221.0
2024-10-22T23:00,9.3,69.0,4.0,0.0,0.0,1020.3,0.0,6.3,250.0
2024-10-23T00:00,5.6,85.0,3.3,0.0,0.0,1020.2,0.0,8.6,281.0
2024-10-23T01:00,5.0,88.0,3.2,0.0,0.0,1020.0,0.0,7.0,296.0
2024-10-23T02:00,4.1,91.0,2.7,0.0,0.0,1019.8,0.0,8.3,292.0
2024-10-23T03:00,4.1,90.0,2.6,0.0,0.0,1019.6,0.0,7.2,282.0
2024-10-23T04:00,4.1,90.0,2.5,0.0,0.0,1019.1,2.0,7.6,270.0
2024-10-23T05:00,3.9,90.0,2.5,0.0,0.0,1018.9,6.0,6.7,275.0
2024-10-23T06:00,3.7,91.0,2.3,0.0,0.0,1019.0,1.0,6.8,273.0
2024-10-23T07:00,3.6,91.0,2.2,0.0,0.0,1018.9,0.0,8.0,262.0
2024-10-23T08:00,3.4,91.0,2.1,0.0,0.0,1019.0,0.0,7.8,261.0
2024-10-23T09:00,6.1,78.0,2.6,0.0,0.0,1019.9,0.0,9.7,260.0
2024-10-23T10:00,9.7,67.0,3.8,0.0,0.0,1020.6,0.0,5.3,278.0
2024-10-23T11:00,12.7,57.0,4.4,0.0,0.0,1020.8,1.0,3.5,294.0
2024-10-23T12:00,15.4,49.0,4.7,0.0,0.0,1020.6,0.0,4.3,275.0
2024-10-23T13:00,17.3,43.0,4.7,0.0,0.0,1020.7,0.0,2.7,278.0
2024-10-23T14:00,18.7,38.0,4.3,0.0,0.0,1020.2,0.0,0.9,37.0
2024-10-23T15:00,19.5,36.0,4.0,0.0,0.0,1020.0,0.0,6.9,97.0
2024-10-23T16:00,19.5,34.0,3.4,0.0,0.0,1020.2,0.0,9.6,107.0
2024-10-23T17:00,18.5,40.0,4.6,0.0,0.0,1019.8,0.0,7.7,114.0
2024-10-23T18:00,14.5,57.0,6.0,0.0,0.0,1020.1,0.0,8.6,98.0
2024-10-23T19:00,11.6,67.0,5.7,0.0,0.0,1020.5,0.0,9.5,61.0
2024-10-23T20:00,10.4,74.0,6.0,0.0,0.0,1020.7,9.0,9.3,46.0
2024-10-23T21:00,9.6,79.0,6.1,0.0,0.0,1021.1,14.0,9.0,30.0
2024-10-23T22:00,8.7,83.0,5.9,0.0,0.0,1021.4,0.0,10.2,18.0
