time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,6.6,63.0,0.1,0.0,0.0,1008.7,32.0,13.4,241.0
2024-10-22T01:00,6.3,60.0,-0.9,0.0,0.0,1007.8,56.0,14.6,237.0
2024-10-22T02:00,6.4,56.0,-1.7,0.0,0.0,1007.9,30.0,15.3,252.0
2024-10-22T03:00,6.1,53.0,-2.8,0.0,0.0,1007.4,33.0,16.1,250.0
2024-10-22T04:00,5.6,63.0,-0.8,0.0,0.0,1006.5,13.0,15.8,238.0
2024-10-22T05:00,5.5,60.0,-1.5,0.0,0.0,1006.1,27.0,17.8,244.0
2024-10-22T06:00,5.3,60.0,-1.9,0.0,0.0,1005.9,27.0,17.4,254.0
2024-10-22T07:00,5.0,60.0,-2.1,0.0,0.0,1005.9,34.0,17.8,256.0
2024-10-22T08:00,5.5,60.0,-1.7,0.0,0.0,1005.6,43.0,18.1,255.0
2024-10-22T09:00,6.7,61.0,-0.3,0.0,0.0,1005.6,42.0,16.0,258.0
2024-10-22T10:00,7.9,61.0,0.8,0.0,0.0,1005.1,22.0,17.2,255.0
2024-10-22T11:00,9.3,60.0,1.9,0.0,0.0,1005.4,74.0,18.7,272.0
2024-10-22T12:00,9.3,63.0,2.7,0.0,0.0,1004.9,59.0,17.0,263.0
2024-10-22T13:00,10.3,64.0,3.8,0.0,0.0,1004.5,15.0,18.6,262.0
2024-10-22T14:00,10.8,65.0,4.4,0.0,0.0,1004.1,29.0,18.9,261.0
2024-10-22T15:00,10.8,66.0,4.8,0.0,0.0,1004.0,8.0,18.9,263.0
2024-10-22T16:00,10.6,65.0,4.4,0.0,0.0,1004.0,25.0,16.4,262.0
2024-10-22T17:00,9.1,73.0,4.5,0.0,0.0,1003.9,10.0,14.4,262.0
2024-10-22T18:00,8.1,79.0,4.6,0.0,0.0,1003.8,15.0,14.2,266.0
2024-10-22T19:00,7.5,83.0,4.8,0.0,0.0,1003.6,23.0,13.7,269.0
2024-10-22T20:00,6.9,88.0,5.0,0.0,0.0,1003.2,18.0,12.8,272.0
2024-10-22T21:00,6.5,90.0,5.0,0.0,0.0,1002.9,81.0,11.4,265.0
2024-10-22T22:00,6.7,91.0,5.3,0.0,0.0,1002.4,64.0,11.6,257.0
2024-10-22T23:00,6.4,93.0,5.3,0.0,0.0,1002.5,60.0,10.3,265.0
2024-10-23T00:00,6.7,93.0,5.6,0.0,0.0,1002.3,59.0,11.8,257.0
