time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,13.3,71.0,8.2,0.0,0.0,1002.1,0.0,4.0,352.0
2024-10-22T01:00,12.8,73.0,8.0,0.0,0.0,1002.2,0.0,4.3,358.0
2024-10-22T02:00,12.0,76.0,7.8,0.0,0.0,1002.0,0.0,5.5,351.0
2024-10-22T03:00,11.3,76.0,7.1,0.0,0.0,1002.2,0.0,4.9,354.0
2024-10-22T04:00,10.7,76.0,6.7,0.0,0.0,1002.3,0.0,4.3,358.0
2024-10-22T05:00,10.3,77.0,6.5,0.0,0.0,1002.5,0.0,4.0,350.0
2024-10-22T06:00,9.7,80.0,6.4,0.0,0.0,1002.5,0.0,4.4,351.0
2024-10-22T07:00,6.9,88.0,5.1,0.0,0.0,1002.0,0.0,6.2,339.0
2024-10-22T08:00,9.0,85.0,6.6,0.0,0.0,1002.7,2.0,4.3,336.0
2024-10-22T09:00,10.3,83.0,7.5,0.0,0.0,1003.2,0.0,3.3,347.0
2024-10-22T10:00,12.0,77.0,8.0,0.0,0.0,1002.9,1.0,1.8,37.0
2024-10-22T11:00,13.5,70.0,8.1,0.0,0.0,1002.6,2.0,2.5,86.0
2024-10-22T12:00,14.9,66.0,8.5,0.0,0.0,1002.2,1.0,3.6,90.0
2024-10-22T13:00,16.2,62.0,8.9,0.0,0.0,1001.4,0.0,3.1,83.0
2024-10-22T14:00,17.2,59.0,9.0,0.0,0.0,1000.6,0.0,2.2,85.0
2024-10-22T15:00,17.3,56.0,8.6,0.0,0.0,1000.4,0.0,1.4,40.0
2024-10-22T16:00,17.2,54.0,7.8,0.0,0.0,1000.0,0.0,0.9,90.0
2024-10-22T17:00,15.6,73.0,10.7,0.0,0.0,999.4,0.0,3.4,267.0
2024-10-22T18:00,11.9,73.0,7.3,0.0,0.0,999.3,0.0,7.9,297.0
2024-10-22T19:00,11.2,72.0,6.4,0.0,0.0,999.7,0.0,8.3,309.0
2024-10-22T20:00,11.6,66.0,5.5,0.0,0.0,999.9,0.0,7.2,307.0
2024-10-22T21:00,14.1,52.0,4.4,0.0,0.0,1000.3,0.0,5.6,301.0
2024-10-22T22:00,14.3,49.0,3.9,0.0,0.0,1000.8,0.0,4.5,307.0
2024-10-22T23:00,14.2,50.0,4.0,0.0,0.0,1000.7,0.0,4.1,319.0
2024-10-23T00:00,13.7,52.0,4.0,0.0,0.0,1000.9,0.0,4.0,330.0
2024-10-23T01:00,13.1,55.0,4.1,0.0,0.0,1001.0,0.0,4.8,326.0
2024-10-23T02:00,12.8,57.0,4.5,0.0,0.0,1000.9,0.0,4.3,336.0
2024-10-23T03:00,11.3,62.0,4.3,0.0,0.0,1001.3,0.0,4.4,330.0
2024-10-23T04:00,10.7,66.0,4.6,0.0,0.0,1001.3,0.0,3.3,338.0
2024-10-23T05:00,10.3,69.0,4.9,0.0,0.0,1001.4,0.0,3.1,332.0
2024-10-23T06:00,9.8,73.0,5.2,0.0,0.0,1001.3,0.0,1.7,342.0
2024-10-23T07:00,9.5,75.0,5.2,0.0,0.0,1001.2,0.0,0.8,27.0
2024-10-23T08:00,9.5,75.0,5.2,0.0,0.0,1001.6,0.0,2.5,86.0
2024-10-23T09:00,10.8,73.0,6.2,0.0,0.0,1001.9,0.0,2.2,138.0
2024-10-23T10:00,12.6,69.0,7.0,0.0,0.0,1001.8,0.0,1.8,180.0
2024-10-23T11:00,14.8,62.0,7.6,0.0,0.0,1001.6,0.0,2.4,197.0
2024-10-23T12:00,16.9,55.0,7.8,0.0,0.0,1001.2,0.0,3.4,174.0
2024-10-23T13:00,18.7,49.0,7.8,0.0,0.0,1000.6,0.0,4.8,165.0
2024-10-23T14:00,19.8,45.0,7.6,0.0,0.0,1000.0,3.0,6.0,164.0
2024-10-23T15:00,20.2,46.0,8.3,0.0,0.0,999.6,1.0,6.1,161.0
2024-10-23T16:00,20.0,48.0,8.6,0.0,0.0,999.3,2.0,6.2,158.0
2024-10-23T17:00,17.1,68.0,11.2,0.0,0.0,998.9,2.0,6.3,156.0
2024-10-23T18:00,18.0,53.0,8.2,0.0,0.0,999.3,2.0,2.4,216.0
2024-10-23T19:00,16.6,58.0,8.4,0.0,0.0,999.5,0.0,2.6,309.0
2024-10-23T20:00,11.5,79.0,8.1,0.0,0.0,999.3,0.0,3.7,325.0
2024-10-23T21:00,10.0,86.0,7.7,0.0,0.0,999.4,0.0,3.9,323.0
2024-10-23T22:00,9.3,88.0,7.4,0.0,0.0,999.7,0.0,3.7,317.0
2024-10-23T23:00,8.7,89.0,7.0,0.0,0.0,1000.0,0.0,3.4,317.0
2024-10-24T00:00,8.1,90.0,6.6,0.0,0.0,1000.3,0.0,3.3,319.0
2024-10-24T01:00,7.6,90.0,6.1,0.0,0.0,1000.4,0.0,3.5,321.0
2024-10-24T02:00,8.6,85.0,6.2,0.0,0.0,1000.7,0.0,2.5,330.0
2024-10-24T03:00,6.6,89.0,4.8,0.0,0.0,1000.9,0.0,4.4,328.0
2024-10-24T04:00,7.9,83.0,5.3,0.0,0.0,1001.1,0.0,2.1,345.0
2024-10-24T05:00,9.5,77.0,5.7,0.0,0.0,1001.5,0.0,1.1,9.0
2024-10-24T06:00,9.5,76.0,5.5,0.0,0.0,1001.5,0.0,1.2,27.0
2024-10-24T07:00,9.6,75.0,5.3,0.0,0.0,1001.5,0.0,1.2,39.0
2024-10-24T08:00,9.0,86.0,6.8,0.0,0.0,1001.8,0.0,1.2,51.0
2024-10-24T09:00,11.2,73.0,6.5,0.0,0.0,1002.4,4.0,1.0,121.0
2024-10-24T10:00,12.9,69.0,7.3,0.0,0.0,1002.2,2.0,1.2,141.0
2024-10-24T11:00,14.7,64.0,8.0,0.0,0.0,1002.1,14.0,1.8,156.0
2024-10-24T12:00,16.4,59.0,8.2,0.0,0.0,1001.7,30.0,3.3,139.0
2024-10-24T13:00,17.7,52.0,7.6,0.0,0.0,1000.9,29.0,3.6,135.0
2024-10-24T14:00,18.8,43.0,6.1,0.0,0.0,1000.2,27.0,4.6,138.0
2024-10-24T15:00,18.9,45.0,6.7,0.0,0.0,999.9,22.0,3.3,131.0
2024-10-24T16:00,18.8,47.0,7.1,0.0,0.0,999.4,30.0,3.8,131.0
2024-10-24T17:00,18.2,50.0,7.5,0.0,0.0,999.0,30.0,1.7,122.0
2024-10-24T18:00,17.4,52.0,7.4,0.0,0.0,998.9,30.0,3.3,311.0
2024-10-24T19:00,14.0,66.0,7.7,0.0,0.0,998.9,33.0,6.6,303.0
2024-10-24T20:00,15.9,57.0,7.4,0.0,0.0,999.2,34.0,5.0,305.0
2024-10-24T21:00,15.5,57.0,7.1,0.0,0.0,999.2,39.0,5.0,316.0
2024-10-24T22:00,15.5,54.0,6.2,0.0,0.0,999.4,14.0,4.6,324.0
2024-10-24T23:00,15.3,51.0,5.3,0.0,0.0,999.3,1.0,4.8,335.0
2024-10-25T00:00,14.9,49.0,4.4,0.0,0.0,999.3,19.0,5.1,356.0
2024-10-25T01:00,14.5,48.0,3.7,0.0,0.0,999.1,4.0,3.6,3.0
2024-10-25T02:00,13.9,50.0,3.7,0.0,0.0,999.1,26.0,4.4,12.0
