time,temperature_2m,relative_humidity_2m,dew_point_2m,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m
2024-10-22T00:00,1.4,93.0,0.3,0.0,0.21,991.3,100.0,17.2,327.0
2024-10-22T01:00,1.2,91.0,-0.1,0.0,0.07,993.0,100.0,15.7,327.0
2024-10-22T02:00,1.3,89.0,-0.4,0.0,0.0,994.2,93.0,14.1,329.0
2024-10-22T03:00,0.9,90.0,-0.6,0.0,0.0,995.4,34.0,11.1,323.0
2024-10-22T04:00,0.4,89.0,-1.2,0.0,0.0,996.6,26.0,9.7,325.0
2024-10-22T05:00,0.1,89.0,-1.4,0.0,0.0,997.6,8.0,9.4,331.0
2024-10-22T06:00,-0.2,90.0,-1.7,0.0,0.0,998.5,22.0,6.9,345.0
2024-10-22T07:00,-0.5,92.0,-1.7,0.0,0.0,999.6,66.0,5.8,2.0
2024-10-22T08:00,-0.4,91.0,-1.7,0.0,0.0,1000.1,71.0,5.1,42.0
2024-10-22T09:00,-0.4,91.0,-1.7,0.0,0.0,1000.8,61.0,2.8,101.0
2024-10-22T10:00,-0.7,92.0,-1.9,0.0,0.0,1000.9,56.0,6.0,119.0
2024-10-22T11:00,-0.6,94.0,-1.5,0.0,0.0,1000.9,63.0,7.3,140.0
2024-10-22T12:00,0.0,94.0,-0.8,0.0,0.0,1000.4,80.0,8.1,102.0
2024-10-22T13:00,0.5,88.0,-1.2,0.0,0.0,1000.8,13.0,11.0,104.0
2024-10-22T14:00,-0.1,90.0,-1.5,0.0,0.0,999.8,44.0,13.3,99.0
2024-10-22T15:00,-0.1,87.0,-1.9,0.0,0.0,999.0,48.0,16.5,101.0
2024-10-22T16:00,-0.2,84.0,-2.6,0.0,0.0,997.8,90.0,20.7,100.0
2024-10-22T17:00,-0.0,81.0,-3.0,0.0,0.0,996.3,90.0,22.9,98.0
2024-10-22T18:00,0.2,77.0,-3.4,0.0,0.0,995.2,90.0,24.1,97.0
2024-10-22T19:00,0.6,75.0,-3.4,0.0,0.0,994.2,90.0,24.9,95.0
2024-10-22T20:00,0.9,72.0,-3.5,0.0,0.0,993.0,90.0,22.5,90.0
2024-10-22T21:00,1.2,73.0,-3.1,0.0,0.14,991.6,90.0,19.6,80.0
2024-10-22T22:00,1.2,75.0,-2.7,0.0,0.07,990.8,100.0,15.6,66.0
2024-10-22T23:00,1.7,79.0,-1.6,0.0,0.14,990.1,100.0,15.8,61.0
2024-10-23T00:00,2.4,81.0,-0.6,0.0,0.14,989.4,100.0,18.2,70.0
2024-10-23T01:00,2.8,79.0,-0.5,0.1,0.0,988.2,100.0,22.0,81.0
2024-10-23T02:00,2.8,81.0,-0.1,0.1,0.0,988.0,100.0,23.6,86.0
2024-10-23T03:00,3.2,80.0,0.1,0.0,0.0,987.8,100.0,24.8,91.0
2024-10-23T04:00,3.4,79.0,0.1,0.0,0.0,987.3,100.0,26.5,95.0
2024-10-23T05:00,3.5,78.0,0.1,0.0,0.0,987.0,100.0,28.2,98.0
2024-10-23T06:00,3.6,81.0,0.6,0.8,0.0,986.5,100.0,31.0,97.0
2024-10-23T07:00,4.1,81.0,1.2,0.1,0.0,986.4,100.0,30.2,107.0
2024-10-23T08:00,4.2,85.0,1.9,0.1,0.0,986.6,100.0,26.5,111.0
2024-10-23T09:00,4.1,89.0,2.5,0.3,0.0,986.9,100.0,24.7,109.0
2024-10-23T10:00,4.6,91.0,3.3,0.2,0.0,987.0,100.0,22.8,111.0
2024-10-23T11:00,5.4,93.0,4.3,0.5,0.0,986.9,100.0,20.9,117.0
2024-10-23T12:00,5.7,93.0,4.6,0.1,0.0,986.8,100.0,20.1,111.0
2024-10-23T13:00,5.4,92.0,4.3,0.9,0.0,985.9,100.0,17.7,102.0
2024-10-23T14:00,4.6,96.0,4.0,1.4,0.0,985.8,100.0,15.2,95.0
2024-10-23T15:00,4.4,96.0,3.8,1.8,0.0,985.5,100.0,16.7,98.0
2024-10-23T16:00,4.0,94.0,3.1,0.6,0.0,984.9,100.0,17.7,92.0
2024-10-23T17:00,4.5,93.0,3.5,0.0,0.0,984.7,78.0,17.4,100.0
2024-10-23T18:00,4.3,95.0,3.5,0.0,0.0,984.7,100.0,16.8,105.0
2024-10-23T19:00,4.7,95.0,3.9,0.0,0.0,984.8,100.0,16.1,112.0
2024-10-23T20:00,4.6,94.0,3.8,0.0,0.0,984.6,100.0,15.3,107.0
2024-10-23T21:00,4.7,95.0,3.9,0.0,0.0,984.0,88.0,14.9,99.0
2024-10-23T22:00,4.4,95.0,3.6,0.0,0.0,983.6,100.0,14.6,99.0
2024-10-23T23:00,4.3,95.0,3.6,0.0,0.0,983.0,100.0,16.0,98.0
2024-10-24T00:00,4.2,95.0,3.4,0.0,0.0,982.5,100.0,14.5,95.0
2024-10-24T01:00,4.1,93.0,3.0,0.0,0.0,982.1,99.0,13.1,90.0
2024-10-24T02:00,3.7,93.0,2.7,0.0,0.0,981.6,56.0,11.4,85.0
2024-10-24T03:00,3.1,94.0,2.3,0.0,0.0,981.1,55.0,11.0,92.0
2024-10-24T04:00,1.9,94.0,1.1,0.0,0.0,980.9,44.0,10.3,109.0
2024-10-24T05:00,0.5,96.0,-0.1,0.0,0.0,981.0,93.0,6.9,104.0
2024-10-24T06:00,-0.6,97.0,-1.1,0.0,0.0,981.8,100.0,3.1,114.0
2024-10-24T07:00,1.0,96.0,0.5,0.0,0.0,983.0,100.0,3.6,183.0
2024-10-24T08:00,2.3,96.0,1.8,0.0,0.0,983.9,100.0,4.5,196.0
2024-10-24T09:00,3.4,97.0,2.9,0.0,0.0,985.2,100.0,6.4,259.0
2024-10-24T10:00,4.5,96.0,3.9,0.3,0.0,986.2,100.0,11.7,291.0
2024-10-24T11:00,4.9,97.0,4.4,0.4,0.0,987.2,100.0,13.4,290.0
2024-10-24T12:00,4.8,97.0,4.4,0.5,0.0,988.7,100.0,12.9,319.0
2024-10-24T13:00,4.9,93.0,3.8,0.2,0.0,990.2,100.0,15.9,332.0
2024-10-24T14:00,2.8,87.0,0.9,0.3,0.0,993.9,100.0,20.7,346.0
2024-10-24T15:00,2.5,87.0,0.6,0.0,0.0,996.3,19.0,18.0,337.0
2024-10-24T16:00,2.2,83.0,-0.3,0.0,0.0,998.3,25.0,16.5,335.0
2024-10-24T17:00,1.6,83.0,-1.0,0.0,0.0,1000.4,51.0,14.3,339.0
2024-10-24T18:00,1.1,82.0,-1.7,0.0,0.0,1002.3,68.0,9.1,342.0
2024-10-24T19:00,1.0,81.0,-1.9,0.0,0.0,1003.9,85.0,6.9,351.0
2024-10-24T20:00,1.0,81.0,-1.9,0.0,0.0,1005.1,90.0,4.8,20.0
2024-10-24T21:00,0.6,83.0,-1.9,0.0,0.0,1005.7,90.0,7.3,70.0
2024-10-24T22:00,-0.0,85.0,-2.3,0.0,0.0,1006.2,86.0,10.5,93.0
2024-10-24T23:00,-0.6,84.0,-2.9,0.0,0.0,1006.5,75.0,11.9,115.0
2024-10-25T00:00,-1.1,83.0,-3.6,0.0,0.0,1006.2,44.0,14.1,118.0
